date,product,category,qty,price
2025-10-18,Queso Campesino 250g,Lacteos,7,6520.47
2025-10-18,Leche Entera Alpina 900ml,Lacteos,10,4360.05
2025-10-18,Cerveza Poker Sixpack,Bebidas,4,12167.96
2025-10-19,Papas Margarita 30g,Snacks,3,2631.03
2025-10-19,Gaseosa Colombiana 350ml,Bebidas,1,2956.32
2025-10-19,Gaseosa Postobon Manzana 400ml,Bebidas,1,2700.34
2025-10-19,Arroz Diana 1kg,Granos,1,4790.8
2025-10-19,Frijol Cargamanto 500g,Granos,3,5101.44
2025-10-19,Aceite Premier 1L,Despensa,2,16490.46
2025-10-19,Leche Entera Alpina 900ml,Lacteos,2,4057.56
2025-10-19,Cerveza Poker Sixpack,Bebidas,2,12554.56
2025-10-20,Papas Margarita 30g,Snacks,8,2342.91
2025-10-20,Gaseosa Colombiana 350ml,Bebidas,2,2673.8
2025-10-20,Gaseosa Postobon Manzana 400ml,Bebidas,4,2518.07
2025-10-20,Frijol Cargamanto 500g,Granos,1,5070.86
2025-10-20,Aceite Premier 1L,Despensa,2,15791.99
2025-10-20,Huevos AA x30,Despensa,2,13629.19
2025-10-20,Queso Campesino 250g,Lacteos,5,6678.17
2025-10-20,Leche Entera Alpina 900ml,Lacteos,1,3890.76
2025-10-20,Cerveza Poker Sixpack,Bebidas,4,12312.49
2025-10-21,Papas Margarita 30g,Snacks,2,2509.8
2025-10-21,Gaseosa Colombiana 350ml,Bebidas,4,2842.24
2025-10-21,Gaseosa Postobon Manzana 400ml,Bebidas,3,2596.96
2025-10-21,Arroz Diana 1kg,Granos,1,4392.78
2025-10-21,Frijol Cargamanto 500g,Granos,1,5485.88
2025-10-21,Aceite Premier 1L,Despensa,3,16843.94
2025-10-21,Huevos AA x30,Despensa,2,13848.42
2025-10-21,Queso Campesino 250g,Lacteos,1,7117.1
2025-10-21,Leche Entera Alpina 900ml,Lacteos,4,4066.47
2025-10-21,Cerveza Poker Sixpack,Bebidas,2,12723.73
2025-10-22,Papas Margarita 30g,Snacks,3,2475.86
2025-10-22,Gaseosa Colombiana 350ml,Bebidas,3,2740.01
2025-10-22,Arroz Diana 1kg,Granos,3,4654.19
2025-10-22,Frijol Cargamanto 500g,Granos,4,5040.45
2025-10-22,Aceite Premier 1L,Despensa,1,16639.8
2025-10-22,Huevos AA x30,Despensa,2,13072.09
2025-10-22,Queso Campesino 250g,Lacteos,2,6716.23
2025-10-22,Leche Entera Alpina 900ml,Lacteos,3,4338.62
2025-10-22,Cerveza Poker Sixpack,Bebidas,1,11801.46
2025-10-23,Papas Margarita 30g,Snacks,2,2423.09
2025-10-23,Gaseosa Colombiana 350ml,Bebidas,5,2694.73
2025-10-23,Gaseosa Postobon Manzana 400ml,Bebidas,3,2741.51
2025-10-23,Frijol Cargamanto 500g,Granos,2,4927.77
2025-10-23,Aceite Premier 1L,Despensa,2,15770.47
2025-10-23,Huevos AA x30,Despensa,4,13922.38
2025-10-23,Queso Campesino 250g,Lacteos,2,6301.33
2025-10-23,Leche Entera Alpina 900ml,Lacteos,2,4095.39
2025-10-23,Cerveza Poker Sixpack,Bebidas,2,11504.44
2025-10-24,Papas Margarita 30g,Snacks,4,2501.54
2025-10-24,Gaseosa Colombiana 350ml,Bebidas,3,2649.26
2025-10-24,Gaseosa Postobon Manzana 400ml,Bebidas,6,2514.8
2025-10-24,Arroz Diana 1kg,Granos,2,4061.01
2025-10-24,Frijol Cargamanto 500g,Granos,2,5172.07
2025-10-24,Aceite Premier 1L,Despensa,2,16558.51
2025-10-24,Huevos AA x30,Despensa,1,13606.55
2025-10-24,Queso Campesino 250g,Lacteos,3,6800.14
2025-10-24,Leche Entera Alpina 900ml,Lacteos,5,4198.6
2025-10-24,Cerveza Poker Sixpack,Bebidas,8,12258.28
2025-10-25,Papas Margarita 30g,Snacks,6,2660.23
2025-10-25,Gaseosa Colombiana 350ml,Bebidas,4,2604.69
2025-10-25,Gaseosa Postobon Manzana 400ml,Bebidas,1,2612.38
2025-10-25,Arroz Diana 1kg,Granos,2,4458.85
2025-10-25,Frijol Cargamanto 500g,Granos,2,4993.18
2025-10-25,Aceite Premier 1L,Despensa,1,16855.12
2025-10-25,Huevos AA x30,Despensa,5,13477.49
2025-10-25,Queso Campesino 250g,Lacteos,2,6983.02
2025-10-25,Leche Entera Alpina 900ml,Lacteos,2,4197.06
2025-10-25,Cerveza Poker Sixpack,Bebidas,5,12266.65
2025-10-26,Papas Margarita 30g,Snacks,2,2364.86
2025-10-26,Gaseosa Colombiana 350ml,Bebidas,5,2788.44
2025-10-26,Gaseosa Postobon Manzana 400ml,Bebidas,2,2429.11
2025-10-26,Arroz Diana 1kg,Granos,6,4273.17
2025-10-26,Huevos AA x30,Despensa,3,13167.16
2025-10-26,Queso Campesino 250g,Lacteos,4,6973.68
2025-10-26,Leche Entera Alpina 900ml,Lacteos,4,4061.17
2025-10-26,Cerveza Poker Sixpack,Bebidas,1,11405.81
2025-10-27,Papas Margarita 30g,Snacks,3,2708.95
2025-10-27,Gaseosa Colombiana 350ml,Bebidas,2,2894.25
2025-10-27,Gaseosa Postobon Manzana 400ml,Bebidas,2,2535.77
2025-10-27,Aceite Premier 1L,Despensa,1,16216.7
2025-10-27,Huevos AA x30,Despensa,4,13817.82
2025-10-27,Queso Campesino 250g,Lacteos,3,6605.07
2025-10-27,Leche Entera Alpina 900ml,Lacteos,10,4125.76
2025-10-27,Cerveza Poker Sixpack,Bebidas,3,11348.56
2025-10-28,Papas Margarita 30g,Snacks,3,2547.24
2025-10-28,Gaseosa Postobon Manzana 400ml,Bebidas,2,2469.96
2025-10-28,Arroz Diana 1kg,Granos,3,4608.81
2025-10-28,Frijol Cargamanto 500g,Granos,1,5636.74
2025-10-28,Huevos AA x30,Despensa,1,13366.61
2025-10-28,Queso Campesino 250g,Lacteos,2,6623.37
2025-10-28,Leche Entera Alpina 900ml,Lacteos,7,4316.69
2025-10-28,Cerveza Poker Sixpack,Bebidas,3,11806.74
2025-10-29,Papas Margarita 30g,Snacks,1,2404.61
2025-10-29,Gaseosa Postobon Manzana 400ml,Bebidas,2,2611.01
2025-10-29,Arroz Diana 1kg,Granos,2,4605.19
2025-10-29,Frijol Cargamanto 500g,Granos,1,5362.09
2025-10-29,Aceite Premier 1L,Despensa,4,16308.22
2025-10-29,Huevos AA x30,Despensa,1,12823.71
2025-10-29,Queso Campesino 250g,Lacteos,2,6898.91
2025-10-29,Leche Entera Alpina 900ml,Lacteos,1,4101.83
2025-10-29,Cerveza Poker Sixpack,Bebidas,4,12134.95
2025-10-30,Papas Margarita 30g,Snacks,5,2449.58
2025-10-30,Gaseosa Colombiana 350ml,Bebidas,2,2790.87
2025-10-30,Gaseosa Postobon Manzana 400ml,Bebidas,2,2486.93
2025-10-30,Arroz Diana 1kg,Granos,1,4304.55
2025-10-30,Frijol Cargamanto 500g,Granos,2,5453.21
2025-10-30,Aceite Premier 1L,Despensa,2,17041.57
2025-10-30,Huevos AA x30,Despensa,3,13923.03
2025-10-30,Queso Campesino 250g,Lacteos,5,6731.58
2025-10-30,Leche Entera Alpina 900ml,Lacteos,3,4168.62
2025-10-30,Cerveza Poker Sixpack,Bebidas,1,12461.55
2025-10-31,Papas Margarita 30g,Snacks,6,2269.08
2025-10-31,Gaseosa Colombiana 350ml,Bebidas,11,2817.59
2025-10-31,Gaseosa Postobon Manzana 400ml,Bebidas,6,2599.42
2025-10-31,Arroz Diana 1kg,Granos,1,4620.37
2025-10-31,Frijol Cargamanto 500g,Granos,3,4884.28
2025-10-31,Aceite Premier 1L,Despensa,4,16264.36
2025-10-31,Huevos AA x30,Despensa,4,12337.19
2025-10-31,Queso Campesino 250g,Lacteos,2,7098.43
2025-10-31,Leche Entera Alpina 900ml,Lacteos,10,4039.44
2025-10-31,Cerveza Poker Sixpack,Bebidas,5,11867.68
